timestamp,status,card_present_flag,account,first_name,age,gender,txn_description,balance,amount,geometry,X,Y,merch_suburb,merch_state,merch_geometry,merch_X,merch_Y,distance,country,card_present_bool
218-8-2 4::+:,posted,,3536132544,Heather,41,F,PAYMENT,1657.94,22,144.93 -37.79,-37.79,144.93,,,,,,,Australia,FALSE
218-8-2 4:26:29+:,authorized,1,368967373,Virginia,2,F,SALES-POS,166.35,8.8,115.79 -31.79,-31.79,115.79,Beechboro,WA,115.95 -31.87,-31.87,115.95,17.56,Australia,TRUE
218-8-2 4:53:3+:,authorized,1,154431271,Lori,18,F,SALES-POS,15.93,22.49,153.9 -27.48,-27.48,153.9,Southbank,VIC,144.97 -37.83,-37.83,144.97,1379.43,Australia,TRUE
218-8-2 5::+:,posted,,2171593283,Fernando,19,M,PAYMENT,4298.5,33,146.94 -36.4,-36.4,146.94,,,,,,,Australia,FALSE
218-8-2 5::+:,posted,,289243754,Joseph,37,M,PAYMENT,25.93,18,153.32 -27.93,-27.93,153.32,,,,,,,Australia,FALSE
218-8-2 6::+:,posted,,348141842,Tiffany,25,F,PAYMENT,213.37,46,115.74 -31.72,-31.72,115.74,,,,,,,Australia,FALSE
218-8-2 6::+:,posted,,211792489,Jacqueline,3,F,PAYMENT,3117.58,47,138.63 -34.93,-34.93,138.63,,,,,,,Australia,FALSE
218-8-2 6:28:34+:,authorized,1,4281711154,Eric,42,M,POS,3535.32,17.4,144.98 -37.84,-37.84,144.98,Bairnsdale,VIC,147.63 -37.83,-37.83,147.63,232.98,Australia,TRUE
218-8-2 7::+:,posted,,2231965366,Linda,35,F,PAYMENT,158.32,33,144.96 -37.84,-37.84,144.96,,,,,,,Australia,FALSE
218-8-2 7::+:,posted,,2259139624,Cindy,19,F,INTER BANK,1146.46,22,144.66 -37.91,-37.91,144.66,,,,,,,Australia,FALSE
218-8-2 7::+:,posted,,2776252858,Kristin,43,F,INTER BANK,274.79,197,144.95 -37.76,-37.76,144.95,,,,,,,Australia,FALSE
218-8-2 7:2:44+:,authorized,,847145727,Michael,19,M,POS,5671.14,1692.56,115.9 -31.92,-31.92,115.9,West Perth,WA,115.84 -31.95,-31.95,115.84,6.58,Australia,FALSE
218-8-2 7:57:46+:,authorized,1,1375564,Rhonda,4,F,POS,1917.11,46.83,153.1 -27.66,-27.66,153.1,Capalaba,QLD,153.19 -27.53,-27.53,153.19,16.98,Australia,TRUE
218-8-2 8::+:,posted,,2776252858,Kristin,43,F,PAYMENT,231.79,43,144.95 -37.76,-37.76,144.95,,,,,,,Australia,FALSE
218-8-2 8::+:,posted,,574997646,Mackenzie,18,F,PAYMENT,38.55,151,15.79 -33.64,-33.64,15.79,,,,,,,Australia,FALSE
218-8-2 8:8:2+:,authorized,1,2828321672,Stephanie,53,F,POS,463.96,6.48,153.3 -27.51,-27.51,153.3,Clayfield,QLD,153.5 -27.42,-27.42,153.5,1.21,Australia,TRUE
218-8-2 8:16:34+:,authorized,1,387925879,Natasha,4,F,POS,186236.3,18.65,143.83 -37.66,-37.66,143.83,Belrose,NSW,151.21 -33.7,-33.7,151.21,799.36,Australia,TRUE
218-8-2 8:25:7+:,authorized,,3954677887,Ruth,47,F,POS,17.44,2.87,115.72 -32.28,-32.28,115.72,Kingsley,WA,115.81 -31.82,-31.82,115.81,51.91,Australia,FALSE
218-8-2 8:33:4+:,authorized,1,465652575,Lucas,21,M,SALES-POS,2293.86,41.49,115.81 -31.82,-31.82,115.81,Adelaide,SA,138.6 -34.92,-34.92,138.6,2141.82,Australia,TRUE
218-8-2 8:42:13+:,authorized,1,159845171,Diana,26,F,SALES-POS,968.15,8.11,153.41 -27.95,-27.95,153.41,Burleigh Heads,QLD,153.45 -28.9,-28.9,153.45,16.7,Australia,TRUE
218-8-2 8:5:46+:,authorized,1,2153562714,Linda,24,F,POS,847.49,12.97,116. -31.88,-31.88,116,Warwick,WA,115.81 -31.85,-31.85,115.81,18.27,Australia,TRUE
218-8-2 8:59:18+:,authorized,1,35416658,Christine,39,F,SALES-POS,4428.26,46.12,151.4 -33.8,-33.8,151.4,Melbourne,VIC,144.96 -37.82,-37.82,144.96,77.89,Australia,TRUE
218-8-2 9::+:,posted,,348584958,Jessica,34,F,PAYMENT,16394.78,27,138.52 -35.1,-35.1,138.52,,,,,,,Australia,FALSE
218-8-2 9::+:,posted,,151613869,Jessica,21,F,INTER BANK,14.4,39,13.84 -12.45,-12.45,13.84,,,,,,,Australia,FALSE
218-8-2 9:3:53+:,authorized,,38446482,Susan,19,F,POS,842.7,25.7,145.15 -37.76,-37.76,145.15,Wollert,VIC,145.3 -37.62,-37.62,145.3,18.83,Australia,FALSE
218-8-2 9:8:8+:,authorized,1,4163822186,Karen,26,F,SALES-POS,2986.34,35.6,149.3 -34.97,-34.97,149.3,Kidman Park,SA,138.53 -34.91,-34.91,138.53,957.75,Australia,TRUE
218-8-2 9:12:22+:,authorized,1,1375564,Rhonda,4,F,POS,1872.72,44.39,153.1 -27.66,-27.66,153.1,Kalbarri,WA,114.17 -27.7,-27.7,114.17,3821.18,Australia,TRUE
218-8-2 9:16:36+:,authorized,1,1375564,Rhonda,4,F,POS,1845.4,27.68,153.1 -27.66,-27.66,153.1,Greenslopes,QLD,153.5 -27.51,-27.51,153.5,17.41,Australia,TRUE
218-8-2 9:25:5+:,authorized,1,1375564,Rhonda,4,F,POS,1826.34,18.7,153.1 -27.66,-27.66,153.1,Coffs Harbour,NSW,153.11 -3.3,-3.3,153.11,293.88,Australia,TRUE
218-8-2 9:29:19+:,authorized,1,1375564,Rhonda,4,F,SALES-POS,1816.34,1,153.1 -27.66,-27.66,153.1,Caffey,QLD,152.22 -27.7,-27.7,152.22,86.86,Australia,TRUE
218-8-2 9:33:33+:,authorized,1,847145727,Michael,19,M,SALES-POS,5657.65,13.49,115.9 -31.92,-31.92,115.9,Perth,WA,115.86 -31.95,-31.95,115.86,5.4,Australia,TRUE
218-8-2 9:37:47+:,authorized,,17884739,Rachael,21,F,SALES-POS,344.8,2.26,145.6 -37.95,-37.95,145.6,Doncaster,VIC,145.13 -37.79,-37.79,145.13,18.84,Australia,FALSE
218-8-2 9:46:16+:,authorized,1,159845171,Diana,26,F,POS,956.92,11.23,153.41 -27.95,-27.95,153.41,Labrador,QLD,153.4 -27.97,-27.97,153.4,2.43,Australia,TRUE
218-8-2 9:5:3+:,authorized,1,1279356312,Tyler,44,M,POS,135.55,31.81,144.79 -37.73,-37.73,144.79,Rye,VIC,144.82 -38.37,-38.37,144.82,71.29,Australia,TRUE
218-8-2 9:54:44+:,authorized,1,159845171,Diana,26,F,SALES-POS,949.22,7.7,153.41 -27.95,-27.95,153.41,Ormeau,QLD,153.24 -27.76,-27.76,153.24,26.97,Australia,TRUE
218-8-2 9:58:58+:,authorized,1,465652575,Lucas,21,M,SALES-POS,2285.2,8.84,115.81 -31.82,-31.82,115.81,Melville,WA,115.79 -32.5,-32.5,115.79,25.67,Australia,TRUE
218-8-2 1:12:4+:,authorized,1,72171294,Andrew,78,M,POS,49743.84,12.37,145.9 -37.82,-37.82,145.9,East Melbourne,VIC,144.97 -37.81,-37.81,144.97,1.61,Australia,TRUE
218-8-2 1:29:2+:,authorized,1,559365433,Mary,64,F,SALES-POS,159.66,31.5,147.31 -42.88,-42.88,147.31,Mount Beauty,VIC,147.17 -36.74,-36.74,147.17,683.6,Australia,TRUE
218-8-2 1:46:+:,authorized,1,425852723,Kimberly,24,F,SALES-POS,521.73,17.12,145.45 -37.74,-37.74,145.45,Narre Warren,VIC,145.31 -38.2,-38.2,145.31,33.51,Australia,TRUE
218-8-2 11::+:,posted,,354146373,Jeffrey,24,M,PAYMENT,2476.66,41,145. -37.83,-37.83,145,,,,,,,Australia,FALSE
218-8-2 11::+:,posted,,4163822186,Karen,26,F,PAY/SALARY,397.5,92.71,149.3 -34.97,-34.97,149.3,,,,,,,Australia,FALSE
218-8-2 11::+:,posted,,168363396,Robert,2,M,INTER BANK,1667.91,24,151.22 -33.87,-33.87,151.22,,,,,,,Australia,FALSE
218-8-2 11::54+:,authorized,1,348584958,Jessica,34,F,POS,16373.36,21.42,138.52 -35.1,-35.1,138.52,Unley,SA,138.61 -34.95,-34.95,138.61,1.58,Australia,TRUE
218-8-2 11:6:35+:,authorized,1,159845171,Diana,26,F,POS,941.23,7.99,153.41 -27.95,-27.95,153.41,Runaway Bay,QLD,153.4 -27.91,-27.91,153.4,4.56,Australia,TRUE
218-8-2 11:12:16+:,authorized,1,159845171,Diana,26,F,SALES-POS,931.76,9.47,153.41 -27.95,-27.95,153.41,Byron Bay,NSW,153.6 -28.65,-28.65,153.6,8.12,Australia,TRUE
218-8-2 11:29:19+:,authorized,1,3779441,Charles,18,M,POS,17.79,2.42,153.41 -28.1,-28.1,153.41,Labrador,QLD,153.4 -27.94,-27.94,153.4,7.85,Australia,TRUE
218-8-2 11:35:+:,authorized,1,151613869,Jessica,21,F,POS,96.25,8.15,13.84 -12.45,-12.45,13.84,Darwin City,NT,13.84 -12.46,-12.46,13.84,1.11,Australia,TRUE
218-8-2 11:4:4+:,authorized,1,197388789,Antonio,26,M,POS,1742.72,24.65,115.78 -31.9,-31.9,115.78,Fremantle,WA,115.75 -32.5,-32.5,115.75,16.94,Australia,TRUE
218-8-2 11:46:21+:,authorized,,211792489,Jacqueline,3,F,POS,347.8,7.5,138.63 -34.93,-34.93,138.63,Goulburn,NSW,149.72 -34.76,-34.76,149.72,112.84,Australia,FALSE
218-8-2 11:52:2+:,authorized,1,414431115,Amy,43,F,SALES-POS,4.41,23.45,142.77 -37.6,-37.6,142.77,Eden,NSW,149.9 -37.6,-37.6,149.9,633.23,Australia,TRUE
218-8-2 11:57:43+:,authorized,1,4281711154,Eric,42,M,POS,35254.8,51.24,144.98 -37.84,-37.84,144.98,Heyfield,VIC,146.79 -37.98,-37.98,146.79,159.73,Australia,TRUE
218-8-2 12::+:,posted,,72171294,Andrew,78,M,PAY/SALARY,5526.26,782.42,145.9 -37.82,-37.82,145.9,,,,,,,Australia,FALSE
218-8-2 12::+:,posted,,387925879,Natasha,4,F,PHONE BANK,186195.3,41,143.83 -37.66,-37.66,143.83,,,,,,,Australia,FALSE
218-8-2 12::+:,posted,,96614392,Joseph,21,M,PAYMENT,715.75,35,147.8 -37.97,-37.97,147.8,,,,,,,Australia,FALSE
218-8-2 12:1:+:,authorized,1,211792489,Jacqueline,3,F,POS,38.22,38.86,138.63 -34.93,-34.93,138.63,Uraidla,SA,138.75 -34.96,-34.96,138.75,11.45,Australia,TRUE
218-8-2 12:26:4+:,authorized,1,14386314,Maria,35,F,SALES-POS,193.7,32.97,138.69 -34.84,-34.84,138.69,Yass,NSW,148.91 -34.84,-34.84,148.91,933.35,Australia,TRUE
218-8-2 12:43:2+:,authorized,,96483923,Michael,21,M,POS,27898.89,24.17,146.92 -36.7,-36.7,146.92,Leopold,VIC,144.46 -38.19,-38.19,144.46,321.47,Australia,FALSE
218-8-2 13::+:,posted,,58856484,Isaiah,23,M,INTER BANK,8189.12,117,151.27 -33.76,-33.76,151.27,,,,,,,Australia,FALSE
218-8-2 13::+:,posted,,21768484,Richard,22,M,PAY/SALARY,2511.5,2218.73,145.3 -37.88,-37.88,145.3,,,,,,,Australia,FALSE
218-8-2 13::+:,posted,,4274272854,Timothy,2,M,PAYMENT,2666.12,15,145.23 -37.86,-37.86,145.23,,,,,,,Australia,FALSE
218-8-2 13::+:,authorized,1,224958692,Edward,19,M,SALES-POS,4158.41,13.75,115.98 -32.7,-32.7,115.98,Kardinya,WA,115.82 -32.7,-32.7,115.82,15.9,Australia,TRUE
218-8-2 13:18:1+:,authorized,1,2897221629,Scott,23,M,SALES-POS,86.96,7.49,15.9 -34.37,-34.37,15.9,Narellan,NSW,15.73 -34.4,-34.4,15.73,39.93,Australia,TRUE
218-8-2 13:36:21+:,authorized,1,3779441,Charles,18,M,SALES-POS,92.48,15.31,153.41 -28.1,-28.1,153.41,Mermaid Waters,QLD,153.41 -28.5,-28.5,153.41,4.45,Australia,TRUE
218-8-2 13:54:32+:,authorized,,3326339947,Eric,22,M,POS,313,28.51,151.18 -33.8,-33.8,151.18,Lewisham,NSW,151.15 -33.9,-33.9,151.15,11.47,Australia,FALSE
218-8-2 14::+:,posted,,1349834573,Matthew,39,M,PAYMENT,6954.77,6,145.17 -37.84,-37.84,145.17,,,,,,,Australia,FALSE
218-8-2 14::+:,posted,,19337542,Jeffrey,3,M,PAY/SALARY,1811.47,188.62,153.5 -27.61,-27.61,153.5,,,,,,,Australia,FALSE
218-8-2 14:1:3+:,authorized,1,197388789,Antonio,26,M,POS,1712.39,3.33,115.78 -31.9,-31.9,115.78,Leederville,WA,115.84 -31.94,-31.94,115.84,7.21,Australia,TRUE
218-8-2 14:15:58+:,authorized,1,268113756,Nathaniel,31,M,SALES-POS,14.26,2.7,151.11 -33.99,-33.99,151.11,Ryde,NSW,151.11 -33.81,-33.81,151.11,2.4,Australia,TRUE
218-8-2 14:21:53+:,authorized,,292611728,Tyler,69,M,POS,1948.27,2.78,144.96 -37.76,-37.76,144.96,Melbourne,VIC,144.98 -37.83,-37.83,144.98,7.99,Australia,FALSE
218-8-2 14:27:48+:,authorized,1,3827517394,Craig,28,M,POS,313.77,32.67,151.12 -33.89,-33.89,151.12,Lavender Bay,NSW,151.21 -33.84,-33.84,151.21,1.1,Australia,TRUE
218-8-2 14:33:43+:,authorized,1,182446574,Tonya,27,F,POS,66.15,5.93,116.6 -32.,-32,116.6,Northgate,QLD,153.7 -27.39,-27.39,153.7,3597.98,Australia,TRUE
218-8-2 14:45:33+:,authorized,1,38446482,Susan,19,F,SALES-POS,823.87,18.2,145.15 -37.76,-37.76,145.15,Sunbury,VIC,144.73 -37.58,-37.58,144.73,42.8,Australia,TRUE
218-8-2 14:51:28+:,authorized,1,4281711154,Eric,42,M,POS,35238.13,15.95,144.98 -37.84,-37.84,144.98,Glengala,VIC,144.82 -37.78,-37.78,144.82,15.58,Australia,TRUE
218-8-2 14:57:23+:,authorized,1,1375564,Rhonda,4,F,SALES-POS,1791,25.34,153.1 -27.66,-27.66,153.1,Browns Plains,QLD,153.4 -27.66,-27.66,153.4,5.92,Australia,TRUE
218-8-2 15::+:,posted,,2988263882,Michael,44,M,PAY/SALARY,248.74,596.33,145.18 -37.9,-37.9,145.18,,,,,,,Australia,FALSE
218-8-2 15::+:,posted,,1375564,Rhonda,4,F,PAYMENT,1758,33,153.1 -27.66,-27.66,153.1,,,,,,,Australia,FALSE
218-8-2 15::+:,posted,,297114956,Robert,26,M,PAY/SALARY,6722.85,1433.98,144.89 -37.69,-37.69,144.89,,,,,,,Australia,FALSE
218-8-2 15:3:41+:,authorized,1,17884739,Rachael,21,F,SALES-POS,332.57,12.23,145.6 -37.95,-37.95,145.6,Doncaster,VIC,145.13 -37.78,-37.78,145.13,19.9,Australia,TRUE
218-8-2 15:1:15+:,authorized,1,3536132544,Heather,41,F,POS,155.27,17.67,144.93 -37.79,-37.79,144.93,Parkville,VIC,144.96 -37.8,-37.8,144.96,2.86,Australia,TRUE
218-8-2 15:16:5+:,authorized,1,26748293,Elizabeth,5,F,SALES-POS,24268.73,1.13,144.96 -37.69,-37.69,144.96,Mckinnon,VIC,145.5 -37.91,-37.91,145.5,25.74,Australia,TRUE
218-8-2 15:23:25+:,authorized,,19337542,Jeffrey,3,M,SALES-POS,1789.31,22.16,153.5 -27.61,-27.61,153.5,Toowoomba,QLD,151.97 -27.57,-27.57,151.97,16.65,Australia,FALSE
218-8-2 15:29:59+:,authorized,1,394118187,Paul,25,M,SALES-POS,114.72,41.66,115.79 -31.94,-31.94,115.79,Gooseberry Hill,WA,116.5 -31.96,-31.96,116.5,24.66,Australia,TRUE
218-8-2 15:36:34+:,authorized,1,819621312,Michele,3,F,SALES-POS,1236.27,8.18,145.4 -37.85,-37.85,145.4,Sydney,NSW,151.21 -33.87,-33.87,151.21,711.14,Australia,TRUE
218-8-2 15:43:9+:,authorized,1,847145727,Michael,19,M,SALES-POS,5637.85,19.8,115.9 -31.92,-31.92,115.9,Ravenswood,WA,115.83 -32.58,-32.58,115.83,73.77,Australia,TRUE
218-8-2 15:49:44+:,authorized,1,2153562714,Linda,24,F,SALES-POS,842.78,4.71,116. -31.88,-31.88,116,Subiaco,WA,115.82 -31.95,-31.95,115.82,18.71,Australia,TRUE
218-8-2 15:56:18+:,authorized,1,197388789,Antonio,26,M,SALES-POS,1663.59,48.8,115.78 -31.9,-31.9,115.78,Claremont,WA,115.78 -31.98,-31.98,115.78,8.91,Australia,TRUE
218-8-2 16::+:,posted,,414431115,Amy,43,F,PAY/SALARY,1634.77,163.36,142.77 -37.6,-37.6,142.77,,,,,,,Australia,FALSE
218-8-2 16::+:,posted,,38813119,Richard,37,M,PAY/SALARY,1361.79,916.75,149.19 -21.15,-21.15,149.19,,,,,,,Australia,FALSE
218-8-2 16:7:12+:,authorized,1,3326339947,Eric,22,M,POS,2866.56,263.44,151.18 -33.8,-33.8,151.18,Parramatta,NSW,15.99 -33.82,-33.82,15.99,17.71,Australia,TRUE
218-8-2 16:23:36+:,authorized,1,574997646,Mackenzie,18,F,POS,2.38,36.17,15.79 -33.64,-33.64,15.79,Punchbowl,NSW,151.6 -33.92,-33.92,151.6,39.95,Australia,TRUE
218-8-2 16:39:59+:,authorized,1,17884739,Rachael,21,F,POS,326.94,5.63,145.6 -37.95,-37.95,145.6,Mitcham,VIC,145.19 -37.82,-37.82,145.19,18.44,Australia,TRUE
218-8-2 16:56:23+:,authorized,,58856484,Isaiah,23,M,POS,8144.24,44.88,151.27 -33.76,-33.76,151.27,Kadina,SA,137.72 -33.96,-33.96,137.72,1251.84,Australia,FALSE
218-8-2 17::+:,posted,,58856484,Isaiah,23,M,PAYMENT,7963.24,181,151.27 -33.76,-33.76,151.27,,,,,,,Australia,FALSE
218-8-2 17::+:,posted,,1279356312,Tyler,44,M,PAYMENT,12.55,15,144.79 -37.73,-37.73,144.79,,,,,,,Australia,FALSE
218-8-2 17::+:,posted,,1566392,Michael,22,M,PAY/SALARY,4279.9,3195.1,145.3 -37.91,-37.91,145.3,,,,,,,Australia,FALSE
218-8-2 17::+:,posted,,958567,Sandra,34,F,PAYMENT,263.9,37,13.9 -12.37,-12.37,13.9,,,,,,,Australia,FALSE
218-8-2 17::+:,posted,,5358546,Kimberly,35,F,PAY/SALARY,167.25,725.32,15.62 -33.76,-33.76,15.62,,,,,,,Australia,FALSE
218-8-2 17:7:29+:,authorized,1,1243371644,Gregory,42,M,POS,661.6,28.16,15.9 -33.78,-33.78,15.9,Wollongong,NSW,15.89 -34.42,-34.42,15.89,71.25,Australia,TRUE
218-8-2 17:17:6+:,authorized,1,289243754,Joseph,37,M,SALES-POS,2.94,4.99,153.32 -27.93,-27.93,153.32,Yamba,NSW,153.36 -29.44,-29.44,153.36,168.14,Australia,TRUE
218-8-2 17:36:2+:,authorized,1,1243371644,Gregory,42,M,POS,636.59,24.47,15.9 -33.78,-33.78,15.9,Brookvale,NSW,151.27 -33.76,-33.76,151.27,34.31,Australia,TRUE
218-8-2 17:45:57+:,authorized,1,4274272854,Timothy,2,M,SALES-POS,2658.88,7.24,145.23 -37.86,-37.86,145.23,Collingwood,VIC,144.98 -37.8,-37.8,144.98,22.97,Australia,TRUE
218-8-2 17:55:34+:,authorized,1,96483923,Michael,21,M,SALES-POS,27884.42,14.47,146.92 -36.7,-36.7,146.92,Wodonga,VIC,146.88 -36.12,-36.12,146.88,6.63,Australia,TRUE
218-8-2 18::+:,posted,,58856484,Isaiah,23,M,PAYMENT,7922.24,41,151.27 -33.76,-33.76,151.27,,,,,,,Australia,FALSE
218-8-2 18::+:,posted,,1683215619,Barry,38,M,PAYMENT,23.86,49,138.67 -34.86,-34.86,138.67,,,,,,,Australia,FALSE
218-8-2 18::+:,posted,,387925879,Natasha,4,F,PAYMENT,186174.3,21,143.83 -37.66,-37.66,143.83,,,,,,,Australia,FALSE
218-8-2 18::+:,posted,,19964813,Kaitlyn,21,F,PAYMENT,154.46,135,114.62 -28.8,-28.8,114.62,,,,,,,Australia,FALSE
218-8-2 18:11:59+:,authorized,1,1344825761,Sarah,46,F,SALES-POS,13583.79,97.95,151.9 -33.91,-33.91,151.9,North Sydney,NSW,151.21 -33.84,-33.84,151.21,13.55,Australia,TRUE
218-8-2 18:56:26+:,authorized,,26736955,Richard,24,M,POS,11424.58,13.93,152.99 -27.49,-27.49,152.99,Kelvin Grove,QLD,153.1 -27.45,-27.45,153.1,4.87,Australia,FALSE
218-8-2 19::+:,posted,,214856841,Patrick,46,M,PAYMENT,26464.83,5,144.99 -37.9,-37.9,144.99,,,,,,,Australia,FALSE
218-8-2 19:7:18+:,authorized,1,1243371644,Gregory,42,M,SALES-POS,65.9,3.69,15.9 -33.78,-33.78,15.9,Northmead,NSW,15.99 -33.8,-33.8,15.99,8.62,Australia,TRUE
218-8-2 19:15:59+:,authorized,1,414431115,Amy,43,F,POS,168.28,26.49,142.77 -37.6,-37.6,142.77,Mansfield,VIC,146.9 -37.5,-37.5,146.9,294.93,Australia,TRUE
218-8-2 19:24:41+:,authorized,1,459612845,Jonathan,38,M,POS,5192.66,19.5,13.98 -12.49,-12.49,13.98,Darwin City,NT,13.78 -12.39,-12.39,13.78,24.43,Australia,TRUE
218-8-2 19:33:23+:,authorized,1,3827517394,Craig,28,M,SALES-POS,312.6,28.71,151.12 -33.89,-33.89,151.12,Moorebank,NSW,15.94 -33.94,-33.94,15.94,17.54,Australia,TRUE
218-8-2 19:42:5+:,authorized,1,32193232,Melissa,3,F,SALES-POS,15.89,22.87,149.83 -29.47,-29.47,149.83,West Perth,WA,115.84 -31.95,-31.95,115.84,3251.57,Australia,TRUE
218-8-2 19:5:46+:,authorized,,18965467,Alexander,38,M,POS,5748.22,4.31,143.88 -37.66,-37.66,143.88,Chippendale,NSW,151.2 -33.89,-33.89,151.2,782.68,Australia,FALSE
218-8-2 19:59:28+:,authorized,1,5358546,Kimberly,35,F,SALES-POS,996.97,7.28,15.62 -33.76,-33.76,15.62,Northmead,NSW,151 -33.79,-33.79,151,35.32,Australia,TRUE
218-8-2 2::+:,posted,,1279356312,Tyler,44,M,PAYMENT,979.55,41,144.79 -37.73,-37.73,144.79,,,,,,,Australia,FALSE
218-8-2 2::+:,posted,,142417627,Donald,22,M,PAYMENT,29.88,195,151.8 -33.93,-33.93,151.8,,,,,,,Australia,FALSE
218-8-2 2:15:39+:,authorized,1,847145727,Michael,19,M,SALES-POS,559.99,46.86,115.9 -31.92,-31.92,115.9,Ringwood,VIC,145.15 -37.71,-37.71,145.15,2737.76,Australia,TRUE
218-8-2 2:32:19+:,authorized,1,142417627,Donald,22,M,POS,485.88,23.25,151.8 -33.93,-33.93,151.8,Liverpool,NSW,15.92 -33.91,-33.91,15.92,14.95,Australia,TRUE
218-8-2 2:48:59+:,authorized,1,26736955,Richard,24,M,POS,11366.83,57.75,152.99 -27.49,-27.49,152.99,Sydney,NSW,151.21 -33.87,-33.87,151.21,73.33,Australia,TRUE
218-8-2 21::+:,posted,,1566392,Michael,22,M,PAYMENT,4274.9,86,145.3 -37.91,-37.91,145.3,,,,,,,Australia,FALSE
218-8-2 21::+:,posted,,85493845,James,28,M,PHONE BANK,6866.65,58,147.63 -22.84,-22.84,147.63,,,,,,,Australia,FALSE
218-8-2 21:14:43+:,authorized,,331763625,Kenneth,35,M,POS,147.58,42.94,153.2 -27.66,-27.66,153.2,Kalbarri,WA,114.17 -27.7,-27.7,114.17,3813.4,Australia,FALSE
218-8-2 21:36:42+:,authorized,1,2828321672,Stephanie,53,F,SALES-POS,424.1,39.95,153.3 -27.51,-27.51,153.3,Rangeville,QLD,151.98 -27.59,-27.59,151.98,14.1,Australia,TRUE
218-8-2 21:47:41+:,authorized,1,331763625,Kenneth,35,M,SALES-POS,119.37,28.21,153.2 -27.66,-27.66,153.2,Meadowbrook,QLD,153.14 -27.67,-27.67,153.14,11.88,Australia,TRUE
218-8-2 21:58:4+:,authorized,1,297114956,Robert,26,M,SALES-POS,678.49,14.36,144.89 -37.69,-37.69,144.89,Saint Albans,VIC,144.8 -37.74,-37.74,144.8,9.68,Australia,TRUE
218-8-2 22::+:,posted,,374188913,Ashley,25,F,PAYMENT,2795.85,32,15.5 -23.4,-23.4,15.5,,,,,,,Australia,FALSE
218-8-2 22::+:,posted,,9814749,Christopher,35,M,PAYMENT,5986.68,36,151.68 -32.98,-32.98,151.68,,,,,,,Australia,FALSE
218-8-2 22::+:,posted,,3536132544,Heather,41,F,INTER BANK,1441.27,19,144.93 -37.79,-37.79,144.93,,,,,,,Australia,FALSE
218-8-2 22::+:,posted,,2259139624,Cindy,19,F,PAYMENT,138.46,18,144.66 -37.91,-37.91,144.66,,,,,,,Australia,FALSE
218-8-2 22::+:,posted,,22655258,Catherine,26,F,PAYMENT,45.89,33,151.27 -33.85,-33.85,151.27,,,,,,,Australia,FALSE
218-8-2 22:17:15+:,authorized,1,1349834573,Matthew,39,M,SALES-POS,6879.81,74.96,145.17 -37.84,-37.84,145.17,Hoppers Crossing,VIC,144.72 -37.87,-37.87,144.72,39.69,Australia,TRUE
218-8-2 22:36:51+:,authorized,1,3827517394,Craig,28,M,SALES-POS,356.51,45.55,151.12 -33.89,-33.89,151.12,Beecroft,NSW,151.7 -33.75,-33.75,151.7,16.26,Australia,TRUE
218-8-2 22:56:28+:,authorized,1,1375564,Rhonda,4,F,POS,1697.39,6.61,153.1 -27.66,-27.66,153.1,Elsternwick,VIC,145 -37.89,-37.89,145,1366.71,Australia,TRUE
218-8-2 23::+:,posted,,35416658,Christine,39,F,PAYMENT,4376.26,52,151.4 -33.8,-33.8,151.4,,,,,,,Australia,FALSE
218-8-2 23::+:,posted,,1334819143,Christopher,33,M,INTER BANK,5852.4,59,145.13 -37.7,-37.7,145.13,,,,,,,Australia,FALSE
218-8-2 23:12:14+:,authorized,1,847145727,Michael,19,M,POS,5459.8,131.91,115.9 -31.92,-31.92,115.9,Broken Hill,NSW,141.47 -31.95,-31.95,141.47,249.93,Australia,TRUE
218-8-2 23:27:9+:,authorized,1,227192619,Darren,2,M,POS,6619.25,11.57,138.56 -35.27,-35.27,138.56,Glenelg East,SA,138.52 -34.98,-34.98,138.52,32.49,Australia,TRUE
218-8-2 23:42:5+:,authorized,1,19337542,Jeffrey,3,M,SALES-POS,1768.68,2.63,153.5 -27.61,-27.61,153.5,Battery Hill,QLD,153.12 -26.78,-26.78,153.12,92.65,Australia,TRUE
218-8-2 23:57:+:,authorized,1,4281711154,Eric,42,M,SALES-POS,3525.33,32.8,144.98 -37.84,-37.84,144.98,Lilydale,VIC,145.35 -37.75,-37.75,145.35,34.5,Australia,TRUE
218-8-3 :25:48+:,authorized,1,2231965366,Linda,35,F,POS,1564.62,15.7,144.96 -37.84,-37.84,144.96,Malvern,VIC,145.3 -37.86,-37.86,145.3,6.54,Australia,TRUE
218-8-3 :58:3+:,authorized,1,151613869,Jessica,21,F,SALES-POS,71.55,24.7,13.84 -12.45,-12.45,13.84,Yarrawonga,NT,13.98 -12.47,-12.47,13.98,15.38,Australia,TRUE
218-8-3 1:2:26+:,authorized,,289243754,Joseph,37,M,POS,185.33,15.61,153.32 -27.93,-27.93,153.32,Labrador,QLD,153.4 -27.95,-27.95,153.4,8.18,Australia,FALSE
218-8-3 2:4:59+:,authorized,1,2259139624,Cindy,19,F,POS,19.91,28.55,144.66 -37.91,-37.91,144.66,Camberwell,VIC,145.6 -37.83,-37.83,145.6,36.26,Australia,TRUE
218-8-3 2:32:46+:,authorized,1,21733992,Luis,27,M,POS,6.48,21.56,144.71 -37.58,-37.58,144.71,Mount Clear,VIC,143.87 -37.6,-37.6,143.87,74.13,Australia,TRUE
