account,date,time_extraction,gender,age,txn_description,balance,amount,longitude,latitude
3536132544,8/9/2018,4:00 AM,F,41,PAYMENT,1174.13,22.00,144.93,-37.79
2171593283,8/9/2018,5:00 AM,M,19,PAYMENT,6641.71,33.00,146.94,-36.04
2890243754,8/9/2018,5:00 AM,M,37,PAYMENT,851.05,18.00,153.32,-27.93
3481401842,8/9/2018,6:00 AM,F,25,PAYMENT,1026.46,46.00,115.74,-31.72
211792489,8/9/2018,6:00 AM,F,30,PAYMENT,2861.06,47.00,138.63,-34.93
2231965366,8/9/2018,7:00 AM,F,35,PAYMENT,3634.29,33.00,144.96,-37.84
2259139624,8/9/2018,7:00 AM,F,19,INTER BANK,709.34,22.00,144.66,-37.91
2776252858,8/9/2018,8:00 AM,F,43,PAYMENT,498.39,43.00,144.95,-37.76
3485804958,8/9/2018,9:00 AM,F,34,PAYMENT,15888.31,27.00,138.52,-35.01
1516130869,8/9/2018,9:00 AM,F,21,INTER BANK,2277.26,39.00,130.84,-12.45
1334819143,8/9/2018,10:00 AM,M,33,PAYMENT,57825.15,112.00,145.13,-37.7
3541460373,8/9/2018,11:00 AM,M,24,PAYMENT,1413.90,41.00,145,-37.83
1608363396,8/9/2018,11:00 AM,M,20,INTER BANK,1204.08,24.00,151.22,-33.87
3954677887,8/9/2018,11:00 AM,F,47,PAYMENT,1185.91,46.00,115.72,-32.28
3827517394,8/9/2018,12:00 PM,M,28,PAYMENT,29136.39,148.00,151.12,-33.89
3317636250,8/9/2018,12:00 PM,M,35,INTER BANK,2375.38,73.00,153.02,-27.66
3879258709,8/9/2018,12:00 PM,F,40,PHONE BANK,190229.56,41.00,143.83,-37.66
966140392,8/9/2018,12:00 PM,M,21,PAYMENT,2693.60,35.00,147.08,-37.97
4274272854,8/9/2018,1:00 PM,M,20,PAYMENT,2411.93,15.00,145.23,-37.86
1349834573,8/9/2018,2:00 PM,M,39,PAYMENT,6372.01,60.00,145.17,-37.84
2674800293,8/9/2018,2:00 PM,F,50,PAYMENT,25518.87,171.00,144.96,-37.69
1037050564,8/9/2018,3:00 PM,F,40,PAYMENT,1578.72,33.00,153.1,-27.66
2615038700,8/9/2018,3:00 PM,F,43,PAYMENT,29010.99,101.00,145.35,-38.03
1598451071,8/9/2018,4:00 PM,F,26,INTER BANK,1218.69,92.00,153.41,-27.95
1279356312,8/9/2018,5:00 PM,M,44,PAYMENT,3668.89,15.00,144.79,-37.73
2173390920,8/9/2018,5:00 PM,M,27,PAYMENT,1249.71,29.00,144.71,-37.58
958000567,8/9/2018,5:00 PM,F,34,PAYMENT,3113.43,37.00,130.9,-12.37
588564840,8/9/2018,6:00 PM,M,23,PAYMENT,7022.92,41.00,151.27,-33.76
3879258709,8/9/2018,6:00 PM,F,40,PAYMENT,190208.56,21.00,143.83,-37.66
1799207998,8/9/2018,7:00 PM,F,20,INTER BANK,2427.41,115.00,150.68,-33.79
1222300524,8/9/2018,7:00 PM,M,38,PAYMENT,803.70,50.00,151.23,-33.94
2014856841,8/9/2018,7:00 PM,M,46,PAYMENT,258213.94,50.00,144.99,-37.9
1279356312,8/9/2018,8:00 PM,M,44,PAYMENT,3627.89,41.00,144.79,-37.73
1523339231,8/9/2018,9:00 PM,M,40,INTER BANK,54283.71,88.00,115.83,-31.9
854938045,8/9/2018,9:00 PM,M,28,PHONE BANK,8932.46,58.00,147.63,-22.84
3741880913,8/9/2018,10:00 PM,F,25,PAYMENT,4787.56,32.00,150.5,-23.4
1279356312,8/9/2018,10:00 PM,M,44,PAYMENT,3468.89,159.00,144.79,-37.73
90814749,8/9/2018,10:00 PM,M,35,PAYMENT,5535.54,36.00,151.68,-32.98
2650850707,8/9/2018,10:00 PM,M,42,PAYMENT,106176.58,187.00,148.16,-23.52
354106658,8/9/2018,11:00 PM,F,39,PAYMENT,4117.53,52.00,151.04,-33.8
1334819143,8/9/2018,11:00 PM,M,33,INTER BANK,57669.24,59.00,145.13,-37.7
4059612845,8/10/2018,2:00 AM,M,38,PAYMENT,50115.66,77.00,130.98,-12.49
3485804958,8/10/2018,3:00 AM,F,34,INTER BANK,15652.76,169.00,138.52,-35.01
2673069055,8/10/2018,3:00 AM,M,24,PAYMENT,16915.50,43.00,152.99,-27.49
1496451953,8/10/2018,4:00 AM,M,43,PAYMENT,2586.60,23.00,145.16,-37.84
1710017148,8/10/2018,4:00 AM,F,19,PAYMENT,4467.66,40.00,150.82,-34.01
3827517394,8/10/2018,5:00 AM,M,28,PAYMENT,29071.39,65.00,151.12,-33.89
3941181087,8/10/2018,6:00 AM,M,25,PAYMENT,3478.06,28.00,115.79,-31.94
1990648130,8/10/2018,6:00 AM,F,21,PAYMENT,2324.84,28.00,114.62,-28.8
1496451953,8/10/2018,7:00 AM,M,43,PAYMENT,2569.60,17.00,145.16,-37.84
2528867619,8/10/2018,10:00 AM,F,40,PAYMENT,1619.68,80.00,138.58,-34.96
1334819143,8/10/2018,10:00 AM,M,33,PAYMENT,57619.24,50.00,145.13,-37.7
1788473090,8/10/2018,11:00 AM,F,21,INTER BANK,1977.89,66.00,145.06,-37.95
3536132544,8/10/2018,11:00 AM,F,41,PAYMENT,3153.30,33.00,144.93,-37.79
414431115,8/10/2018,11:00 AM,F,43,INTER BANK,446.44,18.00,142.77,-37.06
3485804958,8/10/2018,12:00 PM,F,34,PAYMENT,15636.76,16.00,138.52,-35.01
3100725361,8/10/2018,1:00 PM,M,25,INTER BANK,1481.07,161.00,145.73,-17.03
1516130869,8/10/2018,1:00 PM,F,21,PAYMENT,2240.57,29.00,130.84,-12.45
1344825761,8/10/2018,2:00 PM,F,46,PAYMENT,13354.28,22.00,151.09,-33.91
1523339231,8/10/2018,2:00 PM,M,40,PAYMENT,54206.37,40.00,115.83,-31.9
1443681913,8/10/2018,2:00 PM,M,31,PAYMENT,1096.88,74.00,150.92,-33.77
602667573,8/10/2018,4:00 PM,M,40,PAYMENT,2243.38,41.00,151.23,-33.96
3827517394,8/10/2018,4:00 PM,M,28,PAYMENT,29028.39,43.00,151.12,-33.89
2153562714,8/10/2018,4:00 PM,F,24,PAYMENT,648.97,27.00,116,-31.88
1788473090,8/10/2018,6:00 PM,F,21,INTER BANK,1944.89,33.00,145.06,-37.95
3541460373,8/10/2018,6:00 PM,M,24,PAYMENT,1346.51,53.00,145,-37.83
1973887809,8/10/2018,6:00 PM,M,26,PAYMENT,1201.69,199.00,115.78,-31.9
1652235822,8/10/2018,6:00 PM,F,38,PAYMENT,18415.47,66.00,144.89,-37.81
3485804958,8/10/2018,7:00 PM,F,34,PAYMENT,15573.76,63.00,138.52,-35.01
3689607373,8/10/2018,7:00 PM,F,20,INTER BANK,2922.83,55.00,115.79,-31.79
2171593283,8/10/2018,7:00 PM,M,19,PAYMENT,6601.71,40.00,146.94,-36.04
1438600314,8/10/2018,7:00 PM,F,35,PAYMENT,2452.32,45.00,138.69,-34.84
37709441,8/10/2018,8:00 PM,M,18,PAYMENT,4108.85,27.00,153.41,-28.01
854938045,8/10/2018,8:00 PM,M,28,PAYMENT,8826.46,106.00,147.63,-22.84
3689607373,8/10/2018,9:00 PM,F,20,PAYMENT,2853.83,69.00,115.79,-31.79
721712940,8/10/2018,9:00 PM,M,78,PAYMENT,51199.54,38.00,145.09,-37.82
2171593283,8/10/2018,9:00 PM,M,19,PAYMENT,6551.71,50.00,146.94,-36.04
1903037542,8/10/2018,9:00 PM,M,30,PAYMENT,1125.55,23.00,153.05,-27.61
3541460373,8/10/2018,11:00 PM,M,24,PAYMENT,1305.51,41.00,145,-37.83
3481401842,8/11/2018,2:00 AM,F,25,PAYMENT,1709.76,26.00,115.74,-31.72
37709441,8/11/2018,2:00 AM,M,18,PAYMENT,3922.85,186.00,153.41,-28.01
964839203,8/11/2018,4:00 AM,M,21,PAYMENT,30694.71,28.00,146.92,-36.07
1652235822,8/11/2018,5:00 AM,F,38,PAYMENT,18370.47,45.00,144.89,-37.81
1650504218,8/11/2018,5:00 AM,F,23,PAYMENT,3211.56,43.00,145.01,-37.93
1443681913,8/11/2018,5:00 AM,M,31,PAYMENT,969.88,127.00,150.92,-33.77
4281711154,8/11/2018,5:00 AM,M,42,PAYMENT,34792.92,37.00,144.98,-37.84
3741880913,8/11/2018,7:00 AM,F,25,PAYMENT,4538.98,131.00,150.5,-23.4
2231965366,8/11/2018,7:00 AM,F,35,PAYMENT,3468.29,166.00,144.96,-37.84
819621312,8/11/2018,9:00 AM,F,30,PAYMENT,1832.57,109.00,145.04,-37.85
574997646,8/11/2018,10:00 AM,F,18,PAYMENT,1909.67,45.00,150.79,-33.64
1710017148,8/11/2018,10:00 AM,F,19,PHONE BANK,4211.66,256.00,150.82,-34.01
1998563091,8/11/2018,12:00 PM,M,42,PAYMENT,12924.15,45.00,149.03,-35.25
1998563091,8/11/2018,12:00 PM,M,42,PAYMENT,12808.15,116.00,149.03,-35.25
1349834573,8/11/2018,1:00 PM,M,39,PAYMENT,6171.96,150.00,145.17,-37.84
90814749,8/11/2018,1:00 PM,M,35,INTER BANK,7766.26,44.00,151.68,-32.98
37709441,8/11/2018,2:00 PM,M,18,INTER BANK,3877.85,45.00,153.41,-28.01
2920611728,8/11/2018,4:00 PM,M,69,PAYMENT,2743.42,17.00,144.96,-37.76
37709441,8/11/2018,4:00 PM,M,18,PHONE BANK,3856.85,21.00,153.41,-28.01
3771436525,8/11/2018,5:00 PM,M,20,PAYMENT,292.41,1239.00,145.04,-37.92
854938045,8/11/2018,5:00 PM,M,28,PAYMENT,8777.46,49.00,147.63,-22.84
958000567,8/11/2018,6:00 PM,F,34,PAYMENT,3010.54,17.00,130.9,-12.37
1424176027,8/11/2018,7:00 PM,M,22,PAYMENT,2009.36,186.00,151.08,-33.93
1199531521,8/11/2018,8:00 PM,M,52,INTER BANK,3231.37,145.00,116.02,-31.87
4258502723,8/11/2018,8:00 PM,F,24,INTER BANK,1162.29,28.00,145.45,-37.74
1344825761,8/11/2018,9:00 PM,F,46,PAYMENT,15796.73,28.00,151.09,-33.91
854938045,8/11/2018,9:00 PM,M,28,PAYMENT,8543.71,181.00,147.63,-22.84
1799207998,8/11/2018,10:00 PM,F,20,PAYMENT,2375.55,30.00,150.68,-33.79
958000567,8/11/2018,10:00 PM,F,34,PAYMENT,2809.81,167.00,130.9,-12.37
2014856841,8/11/2018,11:00 PM,M,46,PAYMENT,260350.90,43.00,144.99,-37.9
3954677887,8/11/2018,11:00 PM,F,47,PAYMENT,1161.91,24.00,115.72,-32.28
2107684084,8/12/2018,2:00 AM,M,22,PAYMENT,2231.96,25.00,145.03,-37.88
1056639002,8/12/2018,3:00 AM,M,22,INTER BANK,42324.54,36.00,145.03,-37.91
4258502723,8/12/2018,4:00 AM,F,24,PAYMENT,1120.07,38.00,145.45,-37.74
3485804958,8/12/2018,5:00 AM,F,34,PAYMENT,15457.00,31.00,138.52,-35.01
559365433,8/12/2018,5:00 AM,F,64,PAYMENT,1226.90,30.00,147.31,-42.88
588564840,8/12/2018,6:00 AM,M,23,PAYMENT,6845.92,177.00,151.27,-33.76
1523339231,8/12/2018,6:00 AM,M,40,INTER BANK,54088.55,39.00,115.83,-31.9
3100725361,8/12/2018,6:00 AM,M,25,PAYMENT,1303.79,144.00,145.73,-17.03
1496451953,8/12/2018,6:00 AM,M,43,INTER BANK,2423.60,146.00,145.16,-37.84
3771436525,8/12/2018,7:00 AM,M,20,PAYMENT,243.41,49.00,145.04,-37.92
2107684084,8/12/2018,8:00 AM,M,22,INTER BANK,2198.96,33.00,145.03,-37.88
2674800293,8/12/2018,8:00 AM,F,50,PAYMENT,25222.88,176.00,144.96,-37.69
964839203,8/12/2018,10:00 AM,M,21,PAYMENT,30542.38,42.00,146.92,-36.07
847145727,8/12/2018,11:00 AM,M,19,PAYMENT,49979.18,133.00,115.9,-31.92
3827517394,8/12/2018,11:00 AM,M,28,PAYMENT,29000.39,28.00,151.12,-33.89
1496451953,8/12/2018,11:00 AM,M,43,INTER BANK,2392.60,31.00,145.16,-37.84
2615038700,8/12/2018,11:00 AM,F,43,INTER BANK,28908.97,38.00,145.35,-38.03
854938045,8/12/2018,11:00 AM,M,28,PAYMENT,8509.71,34.00,147.63,-22.84
414431115,8/12/2018,12:00 PM,F,43,INTER BANK,175.22,179.00,142.77,-37.06
2249586092,8/12/2018,12:00 PM,M,19,PAYMENT,4096.81,37.00,115.98,-32.07
37709441,8/12/2018,2:00 PM,M,18,INTER BANK,3816.85,40.00,153.41,-28.01
354106658,8/12/2018,3:00 PM,F,39,PAYMENT,3982.17,109.00,151.04,-33.8
602667573,8/12/2018,4:00 PM,M,40,PAYMENT,2158.38,85.00,151.23,-33.96
2014856841,8/12/2018,4:00 PM,M,46,PAYMENT,260160.90,190.00,144.99,-37.9
211792489,8/12/2018,5:00 PM,F,30,PAYMENT,2749.85,22.00,138.63,-34.93
3481401842,8/12/2018,6:00 PM,F,25,INTER BANK,1585.76,124.00,115.74,-31.72
1650504218,8/12/2018,7:00 PM,F,23,PAYMENT,3193.56,18.00,145.01,-37.93
37709441,8/12/2018,7:00 PM,M,18,INTER BANK,3789.85,27.00,153.41,-28.01
2776252858,8/12/2018,7:00 PM,F,43,PAYMENT,176.66,178.00,144.95,-37.76
240804743,8/12/2018,8:00 PM,M,29,PAYMENT,4205.74,48.00,121.48,-30.75
2897221629,8/12/2018,8:00 PM,M,23,PAYMENT,913.77,42.00,150.9,-34.37
154431271,8/12/2018,9:00 PM,F,18,PAYMENT,1430.56,50.00,153.09,-27.48
602667573,8/12/2018,10:00 PM,M,40,PAYMENT,2133.38,25.00,151.23,-33.96
3771436525,8/13/2018,2:00 AM,M,20,PAYMENT,75.41,168.00,145.04,-37.92
1349834573,8/13/2018,3:00 AM,M,39,INTER BANK,6138.96,33.00,145.17,-37.84
3084464802,8/13/2018,3:00 AM,F,19,INTER BANK,3149.24,24.00,145.15,-37.76
819621312,8/13/2018,4:00 AM,F,30,PAYMENT,1766.57,66.00,145.04,-37.85
2107684084,8/13/2018,5:00 AM,M,22,PAYMENT,2164.96,34.00,145.03,-37.88
559365433,8/13/2018,6:00 AM,F,64,INTER BANK,1066.90,160.00,147.31,-42.88
1438600314,8/13/2018,6:00 AM,F,35,PAYMENT,2417.32,35.00,138.69,-34.84
1608363396,8/13/2018,6:00 AM,M,20,PAYMENT,3289.08,135.00,151.22,-33.87
1438600314,8/13/2018,7:00 AM,F,35,PAYMENT,2297.32,120.00,138.69,-34.84
3879258709,8/13/2018,8:00 AM,F,40,INTER BANK,190086.75,51.00,143.83,-37.66
1650504218,8/13/2018,9:00 AM,F,23,PAYMENT,3039.56,154.00,145.01,-37.93
1243371644,8/13/2018,9:00 AM,M,42,PAYMENT,1743.49,194.00,150.9,-33.78
2673069055,8/13/2018,9:00 AM,M,24,INTER BANK,16808.90,39.00,152.99,-27.49
966140392,8/13/2018,10:00 AM,M,21,PAYMENT,2293.77,134.00,147.08,-37.97
3233697971,8/13/2018,11:00 AM,F,34,PAYMENT,3305.90,46.00,151.04,-33.77
3233697971,8/13/2018,11:00 AM,F,34,PAYMENT,3226.90,79.00,151.04,-33.77
847145727,8/13/2018,11:00 AM,M,19,PAYMENT,49942.18,37.00,115.9,-31.92
38923874,8/13/2018,11:00 AM,M,38,PAYMENT,31543.39,42.00,151.27,-33.9
2528867619,8/13/2018,12:00 PM,F,40,PAYMENT,3271.60,196.00,138.58,-34.96
4065652575,8/13/2018,2:00 PM,M,21,PAYMENT,5643.84,40.00,115.81,-31.82
3827517394,8/13/2018,2:00 PM,M,28,PAYMENT,28980.39,20.00,151.12,-33.89
819621312,8/13/2018,3:00 PM,F,30,INTER BANK,1711.57,55.00,145.04,-37.85
1650504218,8/13/2018,3:00 PM,F,23,PAYMENT,3017.56,22.00,145.01,-37.93
3084464802,8/13/2018,5:00 PM,F,19,PAYMENT,3113.24,36.00,145.15,-37.76
4258502723,8/13/2018,5:00 PM,F,24,PAYMENT,2126.91,53.00,145.45,-37.74
1973887809,8/13/2018,7:00 PM,M,26,PAYMENT,1079.66,106.00,115.78,-31.9
37709441,8/13/2018,7:00 PM,M,18,PAYMENT,3734.85,55.00,153.41,-28.01
2920611728,8/13/2018,8:00 PM,M,69,PAYMENT,2679.42,64.00,144.96,-37.76
2650850707,8/13/2018,8:00 PM,M,42,PAYMENT,106143.58,33.00,148.16,-23.52
154431271,8/13/2018,8:00 PM,F,18,PAYMENT,1369.56,61.00,153.09,-27.48
854938045,8/13/2018,10:00 PM,M,28,PAYMENT,8425.71,84.00,147.63,-22.84
2249586092,8/13/2018,10:00 PM,M,19,PAYMENT,5056.36,31.00,115.98,-32.07
2970114956,8/13/2018,11:00 PM,M,26,PAYMENT,5718.82,61.00,144.89,-37.69
1598451071,8/14/2018,2:00 AM,F,26,INTER BANK,559.32,20.00,153.41,-27.95
3233697971,8/14/2018,3:00 AM,F,34,PAYMENT,3053.90,173.00,151.04,-33.77
2901672282,8/14/2018,3:00 AM,M,22,PAYMENT,1738.81,136.00,255,-573
2231965366,8/14/2018,3:00 AM,F,35,INTER BANK,3451.29,17.00,144.96,-37.84
240804743,8/14/2018,3:00 AM,M,29,PHONE BANK,4162.74,43.00,121.48,-30.75
211792489,8/14/2018,3:00 AM,F,30,PAYMENT,2600.85,149.00,138.63,-34.93
1788473090,8/14/2018,4:00 AM,F,21,INTER BANK,1909.84,20.00,145.06,-37.95
1438600314,8/14/2018,4:00 AM,F,35,PAYMENT,2985.27,175.00,138.69,-34.84
3827517394,8/14/2018,4:00 AM,M,28,PAYMENT,33005.16,30.00,151.12,-33.89
1496451953,8/14/2018,4:00 AM,M,43,PAYMENT,4909.61,71.00,145.16,-37.84
1890605467,8/14/2018,5:00 AM,M,38,INTER BANK,8845.29,42.00,143.88,-37.66
958000567,8/14/2018,5:00 AM,F,34,PAYMENT,2778.97,20.00,130.9,-12.37
354106658,8/14/2018,6:00 AM,F,39,PAYMENT,3961.17,21.00,151.04,-33.8
2270192619,8/14/2018,7:00 AM,M,20,PAYMENT,9431.31,39.00,138.56,-35.27
4274272854,8/14/2018,7:00 AM,M,20,PAYMENT,3921.08,34.00,145.23,-37.86
1598451071,8/14/2018,7:00 AM,F,26,PAYMENT,523.32,36.00,153.41,-27.95
2231965366,8/14/2018,8:00 AM,F,35,PAYMENT,3415.29,36.00,144.96,-37.84
3827517394,8/14/2018,9:00 AM,M,28,INTER BANK,32976.16,29.00,151.12,-33.89
1710017148,8/14/2018,9:00 AM,F,19,PAYMENT,4157.66,54.00,150.82,-34.01
1890605467,8/14/2018,10:00 AM,M,38,PAYMENT,8291.29,554.00,143.88,-37.66
3233697971,8/14/2018,11:00 AM,F,34,PAYMENT,2893.90,160.00,151.04,-33.77
2231965366,8/14/2018,11:00 AM,F,35,PAYMENT,3370.29,45.00,144.96,-37.84
3485804958,8/14/2018,2:00 PM,F,34,PAYMENT,15315.74,39.00,138.52,-35.01
2173390920,8/14/2018,2:00 PM,M,27,PAYMENT,2329.85,28.00,144.71,-37.58
3481401842,8/14/2018,3:00 PM,F,25,PAYMENT,1175.95,32.00,115.74,-31.72
3941181087,8/14/2018,4:00 PM,M,25,PAYMENT,3382.18,46.00,115.79,-31.94
1279356312,8/14/2018,5:00 PM,M,44,PAYMENT,3441.89,27.00,144.79,-37.73
1243371644,8/14/2018,5:00 PM,M,42,INTER BANK,1723.49,20.00,150.9,-33.78
1344825761,8/14/2018,6:00 PM,F,46,PAYMENT,15751.73,45.00,151.09,-33.91
38923874,8/14/2018,6:00 PM,M,38,INTER BANK,31514.39,29.00,151.27,-33.9
3879258709,8/14/2018,6:00 PM,F,40,PAYMENT,189957.01,29.00,143.83,-37.66
2970114956,8/14/2018,7:00 PM,M,26,PAYMENT,5562.68,149.00,144.89,-37.69
1199531521,8/14/2018,8:00 PM,M,52,PAYMENT,3155.50,20.00,116.02,-31.87
1349834573,8/14/2018,8:00 PM,M,39,PAYMENT,6073.81,34.00,145.17,-37.84
1903037542,8/14/2018,8:00 PM,M,30,INTER BANK,411.32,78.00,153.05,-27.61
2901672282,8/14/2018,11:00 PM,M,22,PAYMENT,1638.42,40.00,255,-573
3084464802,8/14/2018,11:00 PM,F,19,PAYMENT,2974.70,123.00,145.15,-37.76
602667573,8/15/2018,6:00 AM,M,40,INTER BANK,4392.74,21.00,151.23,-33.96
2171593283,8/15/2018,6:00 AM,M,19,PAYMENT,6524.71,27.00,146.94,-36.04
3941181087,8/15/2018,6:00 AM,M,25,PAYMENT,3210.18,172.00,115.79,-31.94
2776252858,8/15/2018,6:00 AM,F,43,PAYMENT,147.66,29.00,144.95,-37.76
4059612845,8/15/2018,6:00 AM,M,38,INTER BANK,49920.66,195.00,130.98,-12.49
588564840,8/15/2018,7:00 AM,M,23,INTER BANK,6820.92,25.00,151.27,-33.76
1496451953,8/15/2018,7:00 AM,M,43,INTER BANK,4870.61,39.00,145.16,-37.84
3689607373,8/15/2018,8:00 AM,F,20,INTER BANK,2746.83,107.00,115.79,-31.79
2014856841,8/15/2018,8:00 AM,M,46,INTER BANK,260138.90,22.00,144.99,-37.9
4163822186,8/15/2018,8:00 AM,F,26,PAYMENT,4621.76,55.00,149.03,-34.97
3954677887,8/15/2018,8:00 AM,F,47,PAYMENT,2376.38,58.00,115.72,-32.28
354106658,8/15/2018,9:00 AM,F,39,INTER BANK,3651.25,25.00,151.04,-33.8
1443681913,8/15/2018,9:00 AM,M,31,PAYMENT,1930.12,36.00,150.92,-33.77
1037050564,8/15/2018,10:00 AM,F,40,PAYMENT,1887.82,32.00,153.1,-27.66
1799207998,8/15/2018,10:00 AM,F,20,INTER BANK,2199.01,39.00,150.68,-33.79
2107684084,8/15/2018,10:00 AM,M,22,PAYMENT,2130.96,34.00,145.03,-37.88
1496451953,8/15/2018,10:00 AM,M,43,PAYMENT,4720.61,150.00,145.16,-37.84
2173390920,8/15/2018,10:00 AM,M,27,PAYMENT,2277.44,29.00,144.71,-37.58
966140392,8/15/2018,10:00 AM,M,21,PAYMENT,2212.53,30.00,147.08,-37.97
4163822186,8/15/2018,12:00 PM,F,26,PAYMENT,4575.76,46.00,149.03,-34.97
182446574,8/15/2018,12:00 PM,F,27,INTER BANK,1953.96,57.00,116.06,-32
3100725361,8/15/2018,1:00 PM,M,25,INTER BANK,1206.96,26.00,145.73,-17.03
240804743,8/15/2018,2:00 PM,M,29,PAYMENT,4060.70,56.00,121.48,-30.75
2305712452,8/15/2018,3:00 PM,F,18,PAYMENT,1256.60,36.00,138.61,-34.89
240804743,8/15/2018,3:00 PM,M,29,PAYMENT,3922.70,138.00,121.48,-30.75
38923874,8/15/2018,3:00 PM,M,38,PAYMENT,31479.39,35.00,151.27,-33.9
4065652575,8/15/2018,4:00 PM,M,21,PAYMENT,5588.84,55.00,115.81,-31.82
1799207998,8/15/2018,4:00 PM,F,20,PAYMENT,2127.51,35.00,150.68,-33.79
154431271,8/15/2018,4:00 PM,F,18,PAYMENT,1235.56,134.00,153.09,-27.48
2901672282,8/15/2018,5:00 PM,M,22,PAYMENT,1605.42,33.00,255,-573
4163822186,8/15/2018,5:00 PM,F,26,PAYMENT,4525.76,50.00,149.03,-34.97
1279356312,8/15/2018,6:00 PM,M,44,INTER BANK,3277.89,164.00,144.79,-37.73
2153562714,8/15/2018,6:00 PM,F,24,PAYMENT,602.97,46.00,116,-31.88
1349834573,8/15/2018,7:00 PM,M,39,PAYMENT,8917.29,48.00,145.17,-37.84
2171593283,8/15/2018,8:00 PM,M,19,PAYMENT,6507.71,17.00,146.94,-36.04
1650504218,8/15/2018,8:00 PM,F,23,PAYMENT,4611.04,33.00,145.01,-37.93
182446574,8/15/2018,8:00 PM,F,27,INTER BANK,1920.96,33.00,116.06,-32
4281711154,8/15/2018,8:00 PM,M,42,PHONE BANK,34756.92,36.00,144.98,-37.84
3536132544,8/15/2018,9:00 PM,F,41,INTER BANK,2988.11,43.00,144.93,-37.79
2173390920,8/15/2018,9:00 PM,M,27,PHONE BANK,2210.44,67.00,144.71,-37.58
1710017148,8/15/2018,10:00 PM,F,19,PAYMENT,4087.63,33.00,150.82,-34.01
1973887809,8/15/2018,11:00 PM,M,26,PAYMENT,2149.57,29.00,115.78,-31.9
1349834573,8/15/2018,11:00 PM,M,39,PAYMENT,8885.29,32.00,145.17,-37.84
354106658,8/15/2018,11:00 PM,F,39,PAYMENT,8583.61,137.00,151.04,-33.8
240804743,8/15/2018,11:00 PM,M,29,PAYMENT,3794.37,39.00,121.48,-30.75
602667573,8/17/2018,2:00 AM,M,40,INTER BANK,4037.44,97.00,151.23,-33.96
2681137560,8/17/2018,2:00 AM,M,31,PAYMENT,2804.79,74.00,151.11,-33.99
4258502723,8/17/2018,2:00 AM,F,24,INTER BANK,1780.15,102.00,145.45,-37.74
2673069055,8/17/2018,3:00 AM,M,24,PAYMENT,16707.14,43.00,152.99,-27.49
1496451953,8/17/2018,4:00 AM,M,43,PAYMENT,4586.26,23.00,145.16,-37.84
1710017148,8/17/2018,4:00 AM,F,19,PAYMENT,4047.63,40.00,150.82,-34.01
3827517394,8/17/2018,5:00 AM,M,28,PAYMENT,32911.16,65.00,151.12,-33.89
2988263882,8/17/2018,6:00 AM,M,44,PAYMENT,3372.04,197.00,145.18,-37.9
3941181087,8/17/2018,6:00 AM,M,25,PAYMENT,3182.18,28.00,115.79,-31.94
1990648130,8/17/2018,6:00 AM,F,21,PAYMENT,3289.55,28.00,114.62,-28.8
588564840,8/17/2018,7:00 AM,M,23,PAYMENT,10266.10,97.00,151.27,-33.76
847145727,8/17/2018,7:00 AM,M,19,PAYMENT,52632.71,151.00,115.9,-31.92
1496451953,8/17/2018,7:00 AM,M,43,PAYMENT,4525.86,17.00,145.16,-37.84
1334819143,8/17/2018,10:00 AM,M,33,PAYMENT,59064.23,50.00,145.13,-37.7
1788473090,8/17/2018,11:00 AM,F,21,INTER BANK,1806.69,66.00,145.06,-37.95
3536132544,8/17/2018,11:00 AM,F,41,PAYMENT,2849.75,33.00,144.93,-37.79
414431115,8/17/2018,11:00 AM,F,43,INTER BANK,1616.76,18.00,142.77,-37.06
3485804958,8/17/2018,12:00 PM,F,34,PAYMENT,18902.25,16.00,138.52,-35.01
354106658,8/17/2018,1:00 PM,F,39,PHONE BANK,8283.57,177.00,151.04,-33.8
1516130869,8/17/2018,1:00 PM,F,21,PAYMENT,1995.16,29.00,130.84,-12.45
4059612845,8/17/2018,1:00 PM,M,38,PAYMENT,52337.69,178.00,130.98,-12.49
1344825761,8/17/2018,2:00 PM,F,46,PAYMENT,15729.73,22.00,151.09,-33.91
1523339231,8/17/2018,2:00 PM,M,40,PAYMENT,53850.24,40.00,115.83,-31.9
1243371644,8/17/2018,2:00 PM,M,42,PAYMENT,1593.49,130.00,150.9,-33.78
1799207998,8/17/2018,3:00 PM,F,20,INTER BANK,3306.57,91.00,150.68,-33.79
958000567,8/17/2018,3:00 PM,F,34,INTER BANK,2383.08,110.00,130.9,-12.37
602667573,8/17/2018,4:00 PM,M,40,PAYMENT,3979.15,41.00,151.23,-33.96
3827517394,8/17/2018,4:00 PM,M,28,PAYMENT,32868.16,43.00,151.12,-33.89
2153562714,8/17/2018,4:00 PM,F,24,PAYMENT,525.13,27.00,116,-31.88
3233697971,8/17/2018,5:00 PM,F,34,PAYMENT,2505.75,159.00,151.04,-33.77
3827517394,8/17/2018,5:00 PM,M,28,PAYMENT,32785.16,83.00,151.12,-33.89
1788473090,8/17/2018,6:00 PM,F,21,INTER BANK,3797.37,33.00,145.06,-37.95
3541460373,8/17/2018,6:00 PM,M,24,PAYMENT,2619.59,53.00,145,-37.83
964839203,8/17/2018,6:00 PM,M,21,PAYMENT,31853.97,177.00,146.92,-36.07
1652235822,8/17/2018,6:00 PM,F,38,PAYMENT,19756.38,66.00,144.89,-37.81
